id,assign,-logKd/Ki,pred_grid_rf,pred_grid_nn,pred_ECFP_rf,pred_ECFP_nn
3up2,train,7.4,7.125820170109327,7.712584,7.098501594048829,6.887897
3gi4,train,10.8,10.484058323207822,10.875306,,
1qf2,train,5.92,6.128991494532237,6.248621,6.239201204392532,6.897619
3ps1,train,10.17,8.763815309842071,10.250407,,
1m2r,train,6.46,6.3207654921020815,7.108121,6.363464399574952,7.1270986
1vyg,train,8.0,7.558116646415563,8.339529,7.882054835281622,7.8500605
4lkq,test,3.35,5.048274605103281,4.191942,6.878023379383645,5.3350663
2epn,train,7.22,6.71636695018226,7.1163373,7.199054197662108,7.184261
2fqt,train,6.14,6.128554070473895,7.0333533,,
3qt6,train,5.37,5.666500607533361,5.499449,,
2nsl,train,4.68,5.185492102065569,5.6047883,,
4gfm,valid,7.22,5.917266099635476,5.559165,6.197722787308336,5.175635
4u4s,test,2.92,5.760607533414345,7.2534814,6.77746369110874,6.1489487
3aho,train,7.05,6.973851761846971,7.751265,,
4d3h,test,6.43,6.676755771567438,6.5987062,,
4hy1,test,8.7,6.743730255164042,7.5686574,7.394399574920298,5.529655
1iih,train,2.89,3.604544349939241,3.5920134,,
3b1m,train,8.48,7.8570959902793716,8.591082,7.69015940488831,8.543548
3lea,train,9.1,8.119538274605173,9.466348,8.383209351753543,9.2901535
4d1j,test,6.31,5.570097205346303,6.7194157,,
1qyg,train,6.85,6.715006075334167,7.50106,6.736737513283808,7.826584
1dzk,train,6.1,5.915953827460509,6.7796025,,
3u6i,valid,9.0,6.231227217496974,8.024542,7.251326248671622,6.083442
4rpo,test,7.64,4.888238153098413,5.041207,6.608660998937315,6.150398
3sm2,train,9.7,8.683900364519976,9.805814,,
2rfh,train,6.82,6.3673025516403365,6.9623985,6.601859723698172,7.3535047
3q6w,train,7.57,7.320279465370577,8.171851,7.492667375132785,7.718495
1mu8,train,9.0,8.175151883353593,8.747626,8.51565356004253,8.789602
4g4p,valid,6.89,5.422673147023081,6.24491,6.930371944739717,7.566233
4gj2,test,8.6,6.248420413122726,6.6612124,6.845789054197697,7.561649
3d1z,train,8.8,8.874471445929608,9.182829,,
3ao5,train,2.23,3.597229647630628,3.1516063,3.256216790648253,3.3706393
1w9v,train,6.34,6.481603888213898,6.6972356,6.277715196599427,7.471624
2fxu,train,8.15,7.669368165249037,8.412924,7.4875256818986315,8.031752
2bfr,train,5.25,5.6918712029161584,6.043093,,
3hit,train,8.19,7.660911300121435,8.499387,,
4ly1,valid,7.26,6.5118833535844525,6.2194934,6.695699610343618,7.707525
4iva,valid,7.16,6.435625759416772,7.0234036,,
3s3v,train,6.23,6.431373025516345,7.461376,,
4nbl,test,6.33,6.151591737545563,7.4213667,6.487031526744597,6.090132
1hwr,train,8.33,8.08965978128794,8.748341,8.45352816153028,9.776694
3mz6,train,7.2,6.5735722964762475,7.975965,7.000518517953532,7.451546
1vyf,train,8.05,7.55174969623337,8.704134,8.009421812324055,8.375376
1yet,train,5.92,6.230133657351187,6.663242,6.017114771519711,7.16071
3b66,train,8.6,8.109781287970902,8.9699,8.502072263549532,8.233257
4jkw,valid,4.16,5.409343863912512,6.5840473,,
2wl0,train,7.8,7.854034021871284,8.555737,,
1uj6,train,3.05,3.9173147023086576,3.8029628,,
2rkf,train,9.08,8.519611178614786,8.953207,8.920818278427145,8.7690735
4ad6,valid,4.78,5.497533414337784,5.976258,6.00793092454835,5.4823685
1dgm,train,5.05,5.277314702308673,5.9900627,,
2yfa,train,5.07,4.948712029161644,5.469574,,
2b1g,train,6.64,6.4938760631835,7.2268124,6.234208289054252,6.6250772
4azb,valid,7.24,6.4284204131227245,6.9270973,,
2zpk,train,7.76,7.258274605103367,8.451763,7.426184909670661,7.763328
4j3l,valid,7.8,6.2825637910085055,6.9602394,7.111921667642104,8.722212
3ibu,train,9.15,8.399684082624475,9.051829,8.678846870097628,8.430627
4ua8,test,6.26,6.876974483596605,7.8237996,5.374748615270687,6.39452
3str,train,8.4,7.796087484811618,8.827672,7.903283740701311,8.938887
3tcg,train,5.87,6.101057108140897,6.384851,5.92556854410197,6.4904337
4clj,test,9.15,6.656281895504254,7.4166703,7.018549415515411,8.828909
1od8,train,5.1,5.425492102065596,5.8343287,,
1tng,train,2.93,3.7779586877277986,3.3839726,3.8649096705632005,4.1092725
1mtr,train,8.4,8.12616038882132,8.765383,8.236875664186924,8.272802
5er1,train,6.02,6.367934386391305,6.695215,6.194133900106346,6.670621
4o0y,test,7.22,6.501798298906442,6.5902567,6.521344314558998,8.305909
1d9i,train,9.11,8.163122721749637,9.206648,8.36656305348911,8.602765
1nja,train,6.31,6.0673633049817886,6.8834133,,
4ezr,valid,5.2,6.555236938031604,8.984391,6.075292242295449,5.8471246
1u1b,train,7.8,7.220340218712097,8.364817,,
4ek9,train,4.42,5.203851761846931,5.3049536,4.992773645058485,5.914325
3uzj,train,5.55,5.3367922235723455,5.7299914,5.099786353170445,4.772633
3ehy,train,5.85,5.951166464155527,6.716743,6.061461211477185,7.234095
1sv3,train,4.35,4.631931956257555,5.1195345,4.572263549415484,4.9653482
4jne,valid,5.86,6.6118955042527325,8.422732,,
1i80,train,6.41,6.020182260024258,6.9346266,6.15156216790644,6.9605017
4oag,test,6.3,6.026925880923455,7.071311,,
2fgv,train,6.12,6.746828675577101,7.0648,,
1w3j,train,6.32,6.085394896719323,6.7741,6.144007073927362,5.9893236
3sax,train,6.57,6.631154313487227,7.6601934,6.851349628055228,7.6882477
1xjd,train,9.48,8.473402187120175,9.301514,9.459075451646957,9.413084
1q7a,train,7.19,6.7966221142162375,7.534521,6.891792783243095,8.230011
3pwd,train,6.66,6.453900364519996,7.368666,6.420797024442032,6.971497
4bi7,valid,4.58,4.747545565006067,4.982311,,
2xbp,train,5.02,5.575771567436232,6.249777,,
1cbx,train,6.35,6.142697448359679,7.0620227,6.304739638682315,5.8053417
1hfs,train,8.7,8.047351154313423,9.131421,8.162203329790918,8.353642
3hzv,train,6.52,6.408128797083899,6.9166374,6.061689691817274,5.861605
4ad2,train,6.2,6.244398541919747,6.492167,,
3kek,train,8.36,7.696549210206507,8.451373,7.7078703506906905,8.380973
3bft,train,6.49,6.106524908869913,6.9533105,6.533014523556379,7.1608396
2zcs,train,8.22,7.475747266099659,8.388936,,
4r5b,test,6.73,6.1922600243013415,6.088934,,
4alx,train,7.28,7.00210206561361,8.017616,6.90115302869285,7.317993
2cbz,train,3.93,4.570170109355971,5.038394,,
1h1s,train,8.22,7.584313487241823,8.473511,8.022656748140342,8.573964
3udd,train,7.1,6.930510328068083,7.705407,6.636617074034778,7.266726
2qtn,train,3.42,4.248772782503064,4.3208594,,
3wjw,valid,3.87,6.126026731470232,7.6608567,,
4m2w,valid,7.28,6.435236938031596,7.480201,,
3ttm,valid,8.52,5.351591737545562,5.9826365,5.959961034360638,6.6121144
3eko,train,6.7,6.41730255164028,7.3356504,6.676301806588687,7.2594576
2xef,train,9.84,8.77945321992715,9.766299,9.013453772582423,9.924597
2fdp,train,7.59,7.359234507897995,8.423361,7.638395324123324,8.128787
3arp,train,7.15,6.903936816524871,7.7128243,6.9003400637619,7.5112987
3ifl,train,8.08,7.6805224787362985,8.704256,7.269851222104105,7.006237
2pvm,train,6.44,6.534216281895474,7.417073,6.8234218916046165,8.047541
4azg,valid,7.1,6.45189550425273,7.0134587,,
1w4o,train,5.22,5.267715674362049,5.917797,,
2wca,train,5.6,5.8389550425273375,6.4500575,,
3e92,train,8.0,7.691202916160388,8.738597,7.552056323060582,7.847889
3ttp,valid,9.12,6.79667071688943,8.196428,,
4p6x,test,7.04,6.640279465370599,6.8840184,,
2c3i,train,7.6,7.281786148238206,8.376168,7.415270988310387,8.141239
2pbw,train,8.25,7.442952612393681,7.969926,7.971870350690748,8.452002
7std,train,10.72,9.24630619684088,10.608459,,
1c70,train,10.3,9.287411907655002,10.561505,,
1h6h,train,5.3,5.65934386391257,5.9442306,,
4b7j,train,7.95,7.309732685297626,8.62239,,
1ctu,train,11.92,9.579295261239409,9.921228,,
3zdg,valid,7.1,5.955358444714456,6.160986,5.254756169559562,3.1433115
1w96,train,8.41,7.8876306196840265,8.739642,,
1zp8,train,8.77,8.161142162819061,9.243301,8.237948990435838,9.209372
3rt4,train,8.8,8.239708383961194,9.189233,,
4cp7,test,8.11,7.418687727825033,8.074238,7.720690657199708,7.5645943
4cpr,test,7.46,7.473948967193203,8.062443,7.599759121501956,8.616632
3hmp,train,5.49,5.555103280680364,6.2042108,5.949117959617337,5.830555
2wor,train,3.9,4.712381530984244,4.9619923,,
2wtv,train,8.74,7.91630619684074,9.087715,8.27734325185963,7.35417
1i1e,train,5.03,5.626452004860306,5.7823234,5.4664166371472716,5.599535
3nu9,train,9.05,8.615139732685384,9.163662,,
456c,train,9.77,8.551919805589423,9.982416,8.97015763372314,8.863496
1mh5,train,9.21,8.243414337788606,8.867949,,
1jyq,train,8.7,7.891202916160316,8.885813,,
3hf8,train,6.51,6.530012150668369,7.300289,6.540573857598403,7.944427
3ebh,train,6.32,6.344119076549207,7.302889,,
1ssq,train,6.0,5.530230862697446,6.5740304,,
4ef6,valid,2.92,5.603487241798291,5.9716988,5.334484590860816,4.5862346
3u8n,train,10.17,8.622405832320812,9.204082,,
4q4s,test,6.95,5.78586877278251,6.727247,5.93456134136268,6.337163
3i73,train,5.49,5.78927095990272,5.935621,,
1k1o,train,6.17,6.325127582017047,6.926612,,
3l7d,train,2.18,3.532247873633026,3.012773,3.2248335104498413,4.5386796
2j7f,train,6.35,6.177436208991506,7.0157576,6.601764080765203,7.6856027
2v59,train,7.74,7.324046172539406,8.384569,7.617300743889392,8.352156
3gi6,train,11.22,10.457278250303794,11.129659,,
1ypg,train,8.0,7.690230862697458,8.290609,7.842614240170034,8.90904
1lan,train,7.22,6.534191980558929,7.626472,,
3ny3,train,4.71,5.380984204131243,5.793361,5.3354091392136205,5.678592
1fzm,train,7.7,7.529246658566157,8.283174,,
1qkt,train,9.04,8.059817739975678,8.877903,8.971710945802336,8.897886
3c8a,train,6.18,6.2920899149453255,6.554266,6.241445270988335,6.364908
4egk,train,7.72,7.220388821385184,8.367866,,
1ogd,train,3.03,3.7906075334143736,4.1997986,,
2jiw,train,4.59,5.120121506682899,5.5481677,5.110555260361371,6.483492
2za5,train,8.43,7.533475091130051,8.514571,7.744290648246606,8.718162
1syi,train,5.44,5.580170109356008,6.023898,,
4j44,valid,5.73,6.372624544349946,7.019975,5.2550478214665395,6.070073
3bzf,train,4.52,5.269914945321997,5.2120523,5.21058094226005,6.223768
1e5j,train,4.0,4.890656136087483,4.7815375,4.133468119022305,4.720952
1uwt,train,5.97,5.994009720534609,6.9469085,,
2pfy,train,6.52,5.914362089914978,6.399149,6.264200318809863,6.137027
1fcy,train,8.52,8.058639125151988,8.821754,8.304357066950152,9.00591
1pxp,train,6.66,6.564775212636642,7.335693,6.616418703506837,7.0095468
3w9k,valid,6.32,6.618396111786155,5.696837,6.483430347312628,6.7533245
2cet,train,8.02,7.389234507898006,8.520755,,
1c1r,train,7.63,7.025747266099691,8.000355,,
2j47,train,5.41,5.800461725394856,6.382873,6.26167906482461,7.5135818
3po1,train,4.02,4.779684082624532,5.217806,4.740371944739653,4.7940483
2zda,train,8.4,7.785346294046105,8.513823,7.644720965538076,7.3943105
3uug,train,4.51,4.813803159173815,5.1509647,4.650623450230344,4.7920628
3t84,train,6.97,6.596306196840826,7.5569386,7.235324654622748,8.037636
3pck,train,6.7,6.1055893074118455,7.334552,6.335143464399506,6.499504
3c2o,train,3.35,4.204191980558895,4.1886573,4.168010626992516,4.7230263
2x00,train,11.33,9.56893074119073,11.205234,,
2v58,train,9.09,8.073815309842098,9.180567,8.152720510095708,9.416093
1s38,train,5.15,5.4058687727825205,6.167802,5.484335812964905,6.4724507
3s73,train,8.7,7.902976913730193,8.973693,8.482433581296439,8.604962
4hpi,valid,4.85,6.809356014580815,7.2702127,4.693185441020219,5.871477
1wht,train,3.7,4.456330498177359,4.7555423,,
3bxe,train,5.48,5.357691373025505,5.9117284,,
4ipn,valid,3.39,6.161688942891857,7.0977006,,
2cc7,train,8.01,7.399550425273488,8.660383,7.030371944739741,7.424378
3fzy,train,6.74,6.4480194410691825,6.935438,,
2xdl,train,3.1,4.282794653705916,3.9325433,4.017130712008459,4.132513
4aia,train,3.66,4.162442284325616,4.2409296,3.8179277364505455,4.956049
2ojg,train,5.64,5.795941676792232,6.419512,5.905929861849136,6.519589
2xdk,train,3.6,4.377229647630581,4.1851625,4.730329436769378,4.945523
3sap,train,7.59,7.287800729040148,7.9585094,7.500347148423725,7.5164814
1b3l,train,5.89,6.116342648845706,6.668305,5.783453772582389,6.1793118
3gnw,train,9.1,8.280595382746117,9.36916,8.58012752391084,9.0228405
2vfk,train,3.71,4.436865127582033,4.4714317,,
2zn7,train,7.89,7.373074119076596,8.114808,7.465690754516559,8.975374
3qgw,train,5.89,6.173705953827483,7.0343213,6.515366631243415,7.8459506
4knn,valid,7.78,6.284434993924678,6.2173824,,
4e5w,train,7.66,7.303086269744787,8.197553,7.531147715196554,8.963661
3gm0,train,7.77,7.043985419198128,8.174125,6.8983846971308065,6.592973
4mgd,test,4.69,5.9010692588092315,6.4159746,5.634140984767996,6.6148505
2ewb,train,6.1,6.025650060753354,6.60887,6.615058448459141,7.278281
3qx9,train,4.05,4.645188335358487,4.737698,,
4w9c,test,4.65,6.2266221142162825,8.084869,6.999351753453799,8.126573
1sb1,train,6.89,6.86080194410696,7.674876,7.082369819341191,7.229915
3zcl,valid,8.0,6.495795868772792,7.284482,6.26885228480341,8.337217
4gr8,valid,7.83,7.128736330498182,7.5948224,,
1bgq,train,8.57,7.721956257594135,8.813355,8.502933049946764,9.026758
1v1m,train,3.94,4.192746051032831,4.772207,,
3e85,train,5.38,5.528736330498226,6.015002,5.2830180658874095,5.4939003
3m3z,train,5.73,5.869914945321959,6.7134647,5.8313850513637275,6.25422
2qm9,train,7.77,7.341032806804452,8.013398,7.437420297555905,8.9923315
3dxh,train,3.19,3.8645443499392798,3.8499904,,
1hpx,train,11.26,9.642454434994038,11.402558,,
1fiv,train,6.59,6.700996354799564,7.1273847,7.293390010627058,7.72671
4l4v,valid,5.78,6.268153098420413,7.24315,6.63599362380447,9.215607
4kb9,test,11.0,7.407825030376671,9.357585,,
1w4p,train,4.74,4.937594167679155,5.493284,,
1avn,train,3.9,4.165625759416807,4.1578784,,
1ghv,train,4.35,4.956913730255122,5.339505,,
1sld,train,6.57,6.634507897934374,7.1156373,6.7911264612114515,7.2221117
3c52,train,7.3,6.577436208991557,7.086584,,
1v2u,train,3.37,3.7919562575941255,4.3619175,,
4lm3,test,2.92,5.1651032806804285,4.929938,5.539854764435022,6.077282
4n9c,test,3.9,5.317776427703516,6.5813856,5.19637756818988,4.4834876
4fev,train,5.42,5.711300121506715,6.40243,5.214909670563262,6.0687304
3bug,train,3.18,4.130012150668247,3.8456125,3.997024442082844,3.9215298
1lbk,train,3.18,4.324933171324386,4.204657,,
3sug,train,6.21,6.350972053462969,6.9110274,,
2gz2,train,5.22,5.403742405832277,6.2783537,,
1a69,train,5.3,5.527253948967256,5.898496,5.296471838469778,6.72715
3ckz,train,8.72,7.835261239368194,8.486549,8.616418703506982,8.212842
1fzo,train,7.89,7.55550425273395,8.39833,,
1g53,train,9.04,8.840085054677976,9.23225,9.051583421891598,8.872709
4jwk,valid,8.32,5.527946537059534,5.6062784,4.580180658873539,6.279203
3qin,train,6.87,6.372150668286703,6.8955812,6.617587672688577,6.542145
3n7a,train,3.7,4.286695018225968,4.3950095,,
2am4,train,3.72,4.7481652490886415,4.7871413,,
4k18,test,8.96,6.512490886998792,8.153996,7.127736450584498,8.670735
2vrj,train,6.3,6.302794653706021,6.8598423,6.170274648306064,7.0476103
4axd,train,4.43,5.170947752126335,5.059763,,
2x2r,train,7.12,6.908736330498122,7.6218967,7.017024442082834,7.0922055
1fh8,train,6.89,6.512976913730285,7.290662,,
2p3c,train,7.62,7.452454434993872,8.469379,,
1j16,train,3.84,4.255759416767939,4.9014654,,
1ik4,train,7.41,6.523086269744796,7.5602093,,
4a4q,valid,9.4,7.971458080194417,9.740988,8.04377258235925,5.2933593
3tfp,train,6.47,6.40636695018226,7.1911135,6.493411264612126,6.827287
2hzy,train,7.39,6.847156743620935,7.765301,,
3fvk,train,8.82,7.882673147023049,8.686777,8.217534537725756,7.8480754
4ibg,test,3.97,6.594629404617257,8.503353,6.062836226236876,6.7050433
3ao1,train,2.26,3.4172539489672245,3.1316924,3.6752497343252393,4.296928
2ha2,train,4.66,5.2883596597812454,5.3227935,4.670625873930256,5.6038303
3agl,train,7.8,7.399125151883422,8.444433,7.4952203835839155,7.9159217
1d7i,train,3.6,4.011567436208955,4.3206153,4.004663183374623,6.4278026
3vje,train,8.01,7.701931956257687,8.852524,7.7752284803402025,8.4310465
3b68,train,8.4,7.844240583232021,8.936072,8.42447396386817,9.144318
3dx4,train,7.12,6.726026731470175,7.4580774,6.8519341126460755,7.1918
2xjg,train,7.82,7.392089914945293,7.9237447,7.585724406659542,7.557931
4lzr,test,4.7,6.457095990279475,6.5565624,,
1g30,train,6.85,6.820291616038909,7.4989457,,
4pox,test,5.43,6.171506682867558,7.0178647,5.9452347047214396,5.4896827
3lc3,train,5.23,5.600157958687703,5.9494653,5.4742082890541415,6.7791934
3pyy,train,6.86,6.691117861482354,7.6860466,6.866671094580181,7.1747513
3hig,train,7.89,7.24207776427709,8.336364,7.56477151966004,8.22112
3b65,train,9.27,8.352758201701208,9.081447,8.389819341126604,9.411673
1h4w,train,4.66,4.862247873633011,5.4135785,,
4oc1,test,6.6,6.662211421628189,7.6300654,6.892047467233465,7.8478975
1ta6,train,9.13,8.440899149453292,9.200675,8.223538788522912,8.487865
3kqr,train,4.43,4.49671931956254,5.014662,,
2y8c,train,6.4,6.499283110571051,6.7598534,6.45685972369814,7.524716
3lcu,train,3.52,4.553438639125141,4.1082454,,
3prs,train,7.82,7.521773997569841,8.618174,7.915270988310225,8.409069
2bys,train,9.52,8.332029161603991,9.420749,8.696503719447545,9.073704
3gcu,train,6.78,6.829477521263669,7.493839,6.497853347502635,7.5200167
2ot1,train,4.0,4.757205346294048,5.120542,,
4k0y,valid,7.82,6.647108140947759,6.913592,7.035277187389322,6.8080873
3qgy,train,7.8,7.271445929526191,8.157946,7.637311370882129,9.079729
4jv8,valid,5.85,6.424908869987855,7.9173837,5.931838469713072,4.3903003
1njd,train,5.57,5.542660996354824,6.276897,,
1mfi,train,5.59,5.567120291616082,5.9887943,5.523230605738643,6.298324
3fvl,train,6.07,5.999744835965991,6.632351,6.161597591215007,7.2972775
1f0s,train,7.74,7.4887849331712335,8.184152,7.656482465462173,8.769247
1v1j,train,4.82,4.869635479951437,5.2185287,5.2160573857598465,5.109259
1jev,train,6.89,6.84236938031596,6.7528663,6.835270988310359,7.5470433
1n46,train,10.52,9.213851761847037,10.452682,,
2cej,train,8.62,8.267934386391197,9.129435,8.497757704569558,8.007692
1o33,train,5.74,5.785006075334069,6.2758055,5.96148140276294,7.111347
4b3c,valid,2.68,4.6632563791008455,4.7048273,5.410038301452365,6.266263
1ado,train,6.0,5.673377885783724,6.5042896,,
2x4z,train,8.57,7.848007290400936,8.85215,7.874943322706277,8.296308
1xka,train,6.88,6.793912515188397,7.024812,6.751328374070195,7.102196
1kmy,train,5.1,5.374896719319535,5.8816824,5.610712008501618,7.624269
1afl,train,6.28,6.053499392466601,6.900834,,
1br6,train,3.22,4.245370595382706,4.191602,4.45192348565351,5.442607
2afw,train,4.77,4.892891859052234,5.2731996,,
3hww,train,7.12,6.119708383961063,7.4397063,6.951742826779933,6.664537
3nes,train,5.62,5.8248967193195025,6.2813253,5.688002125398438,6.7887373
2qrp,train,6.2,6.071178614823754,6.8043394,5.806376195536599,6.6350536
2j27,train,3.52,4.030243013365726,4.2993107,,
2xm1,train,5.07,5.2003402187120615,5.591398,5.260106269925613,5.3894525
1o38,train,6.82,6.6775334143377805,7.2040057,6.675026567481381,6.856389
1qbt,train,10.62,9.814094775212585,10.675174,,
3uil,train,6.0,5.8222600243013405,6.423026,6.483430347312628,6.7533245
1my4,train,6.98,6.466221142162763,7.1940374,7.0394261424016005,7.51064
1jaq,train,4.48,5.026184690157964,5.344411,5.003857598299663,5.2045674
3uev,train,5.89,6.0720534629404765,6.371848,,
3kmy,train,4.49,4.83047387606312,4.8122215,4.646790648246472,5.3534794
4mrz,test,3.52,4.9601944106925755,5.0458665,4.79495331713982,4.08907
4o2c,test,8.0,6.800583232077761,7.241705,6.802167906482469,7.773487
2jf4,train,8.15,7.558140947752075,8.004586,7.468444208288991,6.8834205
4non,test,5.24,5.6733414337788535,6.7909613,,
